GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
NBPF12	4.20908	3.89299	3.16288	3.55909	4.50646	4.22357	4.42902	4.41029	4.35547	4.56484	6.22913	4.26984	3.36253	8.40536	5.36471	4.73454	3.91742	3.92483	4.03553	5.98705
SOHLH1	4.99701	4.12178	4.49636	4.37703	4.29703	4.54927	3.8622	4.01684	3.99561	4.60035	3.97445	4.08226	4.43696	5.45237	3.83747	4.08365	4.17549	4.54516	4.51727	4.42356
GK6P	4.0016	3.84208	4.36931	4.1639	4.07062	3.72965	3.70068	3.97891	4.44733	3.9859	3.96366	3.71203	4.28926	5.16324	4.08544	3.85441	3.86092	4.19323	4.35698	3.83657
SNX17	8.79689	8.16844	7.13992	7.32879	7.32576	6.64027	7.34016	7.10606	7.94481	7.39874	6.61723	7.75636	7.46778	6.98319	7.10214	7.68026	7.40664	7.47923	7.05593	7.26031
HOXA3	3.50067	3.19433	3.58237	3.16577	3.34908	3.70251	3.54197	3.82831	3.24681	3.92651	3.05128	3.27071	3.79871	5.58002	3.73007	3.97618	3.85743	3.22368	3.62752	3.79627
RHOG	6.90568	6.52932	6.27438	6.41857	6.28286	5.79769	6.29295	6.13183	6.28915	6.76294	5.59751	6.01482	6.40468	5.28539	5.47135	6.17242	5.61314	5.89011	6.28952	6.99694
KRT72	3.25979	3.28022	3.50472	3.83505	3.97464	3.40428	3.62498	3.7988	3.39784	3.88942	3.68198	3.21093	3.751	4.75731	3.15317	3.71735	3.22163	3.4018	3.63767	3.86068
PTPRJ	2.5627	2.7548	2.98897	3.04847	2.62045	2.94469	3.18496	2.98707	2.72688	3.33721	3.1263	2.68987	3.26979	3.50757	2.56932	2.93496	3.22656	3.14116	3.13713	2.75165
HDAC2-AS2	3.37829	3.54177	3.93383	3.48962	3.23634	3.39089	3.29806	3.18106	3.09294	3.6472	3.61826	3.17355	3.25158	3.77159	3.7194	3.01775	3.2876	3.26672	3.91543	2.98121
MAGEA9	3.80473	3.4438	3.18112	3.77245	3.60014	3.4899	4.60383	7.27292	4.09398	5.49118	3.67001	3.54754	3.27711	4.89952	4.10741	3.48787	3.49056	3.52553	3.60014	3.6883
HHIPL2	4.63157	2.99221	3.48964	4.9117	3.68618	3.64792	5.40753	4.8488	3.14619	3.88077	3.90676	3.52974	3.59687	3.7294	3.58625	3.49633	3.41002	3.77659	3.09363	3.59687
MAGEA9B	3.80473	3.4438	3.18112	3.77245	3.60014	3.4899	4.60383	7.27292	4.09398	5.49118	3.67001	3.54754	3.27711	4.89952	4.10741	3.48787	3.49056	3.52553	3.60014	3.6883
FCER1A	1.94012	1.93196	3.57782	1.89467	1.72732	1.95982	1.90572	1.93783	1.68954	2.57981	2.03975	2.4358	3.64946	2.32915	2.18382	3.68902	1.83908	1.83383	2.42216	3.1924
IGFALS	4.05441	3.98069	4.09003	4.22695	4.06157	4.30674	4.09868	4.14177	4.06872	4.2235	4.25575	3.89302	3.97364	5.37245	4.48549	4.2746	3.86317	4.406	3.85205	4.19566
PLEKHG6	4.12403	3.76892	3.4151	3.65345	2.91381	3.13145	3.70545	3.18201	3.23352	2.67637	2.85244	3.12928	3.19028	3.85916	3.78392	3.19704	2.94534	2.24092	3.21186	3.1582
MCOLN2	2.74518	3.20261	3.30241	3.27259	3.32159	3.34557	2.84761	3.79041	3.03392	3.05152	3.28136	3.59167	3.44544	3.98253	3.01278	3.42181	3.54677	2.83645	3.51375	2.84425
DYRK1B	4.04444	4.4339	3.81618	3.95999	4.2025	3.12858	4.27188	4.34232	3.52971	4.08393	3.6711	3.50514	3.51772	4.56086	3.99885	3.56616	3.67029	3.68198	3.68198	3.56749
LILRB3	5.18687	5.36176	5.83861	5.5097	5.72881	5.74879	5.68424	5.26414	5.34854	5.78414	5.85121	5.27158	5.31489	6.96146	5.5263	5.40955	5.28743	5.11591	5.37592	5.6108
LINC01568	2.93077	2.37687	2.82727	2.77125	2.58102	2.72775	2.6625	2.77125	2.63283	2.94983	2.88664	2.68059	2.63127	3.98886	2.53597	2.43481	3.39231	2.75205	2.32843	2.63211
ACTG1P17	3.05285	2.96697	3.064	2.69669	3.25919	2.8618	3.24111	3.25811	2.92071	3.77574	3.19129	2.82031	2.89368	3.48179	3.14447	3.24111	2.70615	3.22909	3.08195	2.71445
ZNF816	2.97106	3.41484	3.12149	3.10147	3.42387	3.26099	2.87869	3.36582	3.34955	3.59735	2.7382	3.77756	3.50362	2.95822	3.30114	3.03431	3.2893	3.26179	3.10147	2.81647
ZNF816-ZNF321P	2.97106	3.41484	3.12149	3.10147	3.42387	3.26099	2.87869	3.36582	3.34955	3.59735	2.7382	3.77756	3.50362	2.95822	3.30114	3.03431	3.2893	3.26179	3.10147	2.81647
CYP1B1-AS1	2.4335	2.27648	2.64064	2.54964	2.32199	2.56905	2.70049	2.29055	2.67814	2.27189	2.62796	2.69534	4.37646	2.71511	2.9449	1.94571	2.98965	2.15934	2.42216	2.39018
CDK5RAP2	6.90977	7.74955	6.16533	6.01943	6.49953	5.86697	6.75368	6.35884	6.45112	6.16533	5.53618	6.12501	5.75889	6.23828	6.15819	5.78035	5.23943	6.24821	5.55409	5.70779
LOC100510710	2.90321	2.73776	3.3658	2.83273	2.87147	3.66728	3.00335	3.42964	3.23804	3.58711	2.98099	2.86792	3.0314	3.6585	2.97682	2.75539	2.87619	3.582	2.78951	2.76492
SLC25A10	6.35182	6.61421	5.69934	6.04768	6.41547	5.60156	4.99069	5.38419	4.45255	5.77449	5.69154	5.35302	5.55097	3.97208	5.33837	5.50835	5.16632	5.64336	5.29287	5.17763
ACTN2	4.46981	4.12427	3.78797	4.26215	4.46641	4.79151	4.31502	4.3134	3.81915	3.70705	4.23206	4.01061	4.01015	4.87141	4.13831	4.18533	3.66376	3.95909	4.03777	4.23258
FFAR1	3.05844	2.07094	1.99794	2.29224	2.43175	2.31099	2.99069	3.59057	2.36208	3.9298	2.39649	2.79987	2.45139	4.3655	2.42737	2.29224	2.00122	2.58378	2.66664	2.03964
CYB5R3	7.02289	7.62685	7.33734	9.39475	8.64748	7.48396	8.94395	7.22733	8.3065	8.04222	8.40975	8.71971	8.82734	7.44518	8.59557	8.62166	8.62005	8.42525	8.27648	8.67067
LRRC2	1.54119	1.76916	2.70429	1.46981	1.84663	1.64829	2.08956	2.35741	1.92643	2.00583	1.97943	1.88589	2.48983	1.93413	3.3355	1.98545	2.41949	1.77446	2.49963	2.9828
DDX3Y	2.65646	2.51318	2.7378	3.2808	3.37974	2.82031	3.03745	2.93197	2.48997	3.03326	3.05414	2.79131	2.84482	3.99147	2.97309	2.81591	2.34833	3.11462	3.14421	3.45548
SLC17A4	3.31643	2.79206	3.19713	3.07387	3.46664	3.31643	3.31643	3.16291	3.35118	3.18693	3.24485	3.07387	3.08997	4.63482	3.32231	3.28364	3.64507	3.10338	3.05671	3.09706
PRDM12	4.77084	4.27364	4.2891	4.67335	4.52194	4.53603	4.51303	4.87295	4.41679	4.8532	4.40983	4.01656	4.24588	5.77114	5.23512	4.12197	3.81837	4.10854	4.46981	4.99243
LINC02203	1.98799	2.34976	2.12901	2.05514	2.14511	2.49271	1.97444	2.07609	2.2914	2.14083	2.33023	2.43336	2.53891	3.7919	2.25391	1.81299	2.59616	1.99177	2.55662	2.26398
LOC101927079	1.98799	2.34976	2.12901	2.05514	2.14511	2.49271	1.97444	2.07609	2.2914	2.14083	2.33023	2.43336	2.53891	3.7919	2.25391	1.81299	2.59616	1.99177	2.55662	2.26398
S100A5	2.9122	2.90325	3.4751	3.08032	2.94392	3.16692	3.36093	3.20898	3.08688	3.34432	2.96016	2.64335	2.61771	4.36516	2.78757	2.56952	3.14727	2.63775	2.94392	2.79993
ARHGAP17	6.89641	7.63733	8.07475	7.83055	7.44078	7.33506	7.18778	7.9946	7.68764	7.521	7.8416	8.12559	8.09076	6.74045	7.75315	7.63222	7.68776	7.78478	7.55769	7.94586
EXTL3	4.77345	4.81417	5.41264	5.26025	6.3632	5.02451	6.9955	5.70645	5.53876	5.49002	5.82784	5.29593	5.55972	4.92929	6.57228	5.49002	4.88184	5.96458	5.55962	5.38267
CACNA1B	4.35547	3.37856	3.16183	3.16905	3.67148	3.23227	3.88969	2.95991	3.15693	3.78922	3.89172	2.85213	3.03429	3.66767	3.83881	3.38171	3.31206	3.31801	3.23227	3.08366
TRAPPC6A	5.59942	5.52656	5.4304	6.16571	6.59597	5.11421	5.53058	5.51897	6.4669	5.725	5.6265	5.82547	5.4304	6.4865	4.84908	5.31412	5.3128	5.10994	5.5618	5.50301
DNASE1	3.84787	3.74475	3.62874	4.22342	4.18042	3.79967	4.24638	4.06702	3.84434	4.22752	3.72678	4.06702	3.57425	3.37859	4.09434	4.34391	3.89718	3.92005	3.87708	4.08017
HNRNPLL	2.37541	2.80435	2.23353	2.76385	2.62575	2.73144	2.76385	2.56568	2.20204	2.76385	1.96591	2.54659	2.6936	4.651	2.90878	2.57809	2.63775	2.35748	2.29507	3.0385
SELP	4.1478	3.90642	4.07736	4.11284	3.7819	3.79636	4.20089	3.82427	3.61249	3.79053	4.10557	3.54392	3.6477	3.62457	3.58237	4.41644	4.04193	3.72418	4.06702	4.11263
GRM6	3.31643	3.41604	2.80271	2.91671	3.58531	2.91964	2.99374	2.91125	3.18342	3.05948	2.64416	3.3745	2.93924	3.68021	2.82338	3.14757	3.78931	3.16613	3.31976	3.42959
PCARE	3.57638	3.27204	3.56563	3.16317	3.91402	3.3834	3.82282	3.98489	3.47437	4.39909	3.88501	3.77124	3.51881	4.41415	3.82895	3.93696	3.53839	3.72056	3.53504	3.41393
FUT7	3.40774	3.48003	3.74531	3.25231	3.95001	3.54934	3.76397	3.55279	3.60085	3.89143	3.63259	3.60302	3.2801	4.27392	3.70208	3.80491	3.19654	3.91365	3.21236	4.34199
PRICKLE2-AS3	2.32697	2.5103	2.20604	2.8621	2.2615	2.824	2.09084	2.35453	2.28587	2.92643	2.86431	2.27149	2.01435	3.30241	2.77997	2.53365	2.76534	2.1471	2.37708	2.45984
GPATCH3	5.96729	5.91575	4.85877	5.10267	5.34609	4.14105	5.36828	4.91487	5.12939	4.49718	4.5325	4.92583	5.17228	5.16796	5.01093	5.17246	4.72735	4.30647	5.11489	5.07875
CAPNS2	3.77877	4.21743	4.27915	4.35917	4.26695	4.38137	4.46905	4.50765	4.05334	4.04603	4.06191	3.80428	4.06894	5.57724	4.05525	3.78621	3.51687	4.04616	4.27387	3.96408
TREM2	4.65558	4.50394	5.19079	5.08507	5.12663	4.89305	4.95733	5.70957	4.85379	5.12872	5.11918	4.64132	5.53079	5.78882	5.12809	4.94405	4.82687	4.76398	4.77221	4.62636
ZBP1	4.05417	3.42218	3.54595	3.51187	4.20619	3.14055	4.24649	3.77612	3.24754	3.07302	3.80148	3.44625	3.07469	5.58002	3.25919	2.49892	3.4886	3.33381	3.29626	3.25919
CXCR3	3.7165	2.91105	3.40021	3.46273	3.53005	3.17776	3.8966	3.34825	3.24531	3.5023	4.40563	3.64626	3.65741	3.03613	3.14218	3.86447	4.46465	3.15347	3.6113	4.56686
ITGB6	2.59904	2.71979	2.52861	2.65048	3.01901	2.50441	2.5141	2.59419	2.03599	2.57467	2.86777	2.87923	2.20493	3.39435	1.9879	2.1815	1.90172	2.60909	2.08092	2.04981
LINC02478	2.59904	2.71979	2.52861	2.65048	3.01901	2.50441	2.5141	2.59419	2.03599	2.57467	2.86777	2.87923	2.20493	3.39435	1.9879	2.1815	1.90172	2.60909	2.08092	2.04981
KRT75	3.59977	3.64728	3.48681	3.3496	3.4477	3.73906	3.85644	3.19456	3.24545	3.43669	3.7056	2.93675	3.0314	4.89778	3.01912	3.24836	3.05903	3.66389	3.3496	3.06906
SELENOK	9.45201	8.76278	8.84303	9.25068	8.63673	8.18867	9.27583	8.876	9.37441	9.31839	9.08298	9.34306	9.04875	6.51919	8.73553	8.86253	9.05072	9.00707	8.99996	9.47997
CCDC87	3.65775	3.63574	3.67481	3.99227	4.36643	3.78215	3.69151	3.26497	3.37333	4.36643	4.75453	3.93937	3.25957	4.57684	3.97369	3.62189	3.43419	3.67507	3.70786	3.88364
LOC101927668	3.55056	3.16839	3.03825	3.21814	2.97722	3.40021	3.11142	2.65062	2.92027	3.18886	2.60682	3.098	2.55814	3.57719	2.67247	2.69621	2.90606	3.15452	2.89849	2.7548
GPR52	3.35206	2.9704	3.97879	3.65573	3.17351	3.83869	4.21286	3.31006	2.84937	3.9298	3.50752	3.38382	3.42465	3.79262	3.34986	3.25248	2.58379	2.84612	3.18643	3.30644
CADM3-AS1	3.33953	3.01913	3.50825	3.88666	3.91661	3.4717	3.44708	3.76163	3.01913	3.88725	3.58649	3.03907	3.33953	4.34787	3.03338	3.355	2.88068	3.06008	3.19488	3.06827
SEMA3D	2.14762	1.97044	1.86173	2.16728	2.13961	2.77921	2.3372	2.31596	2.23264	2.09046	2.57906	2.78089	2.08478	3.14546	2.46216	1.90818	1.82688	2.20598	1.90096	2.39301
DIO3OS	3.23656	3.54943	2.9356	3.96687	3.28343	3.57431	3.46607	3.77595	3.78049	3.45378	4.30837	3.36528	2.68206	3.6181	3.76846	3.89246	3.58651	4.09959	4.2183	3.43428
TNNT3	3.36594	2.45424	2.92614	3.23623	2.976	3.55667	3.79138	2.26663	2.48953	4.06635	2.57994	2.63555	3.31415	3.77234	4.02605	3.19655	3.22533	2.62839	3.27406	2.87548
SPTBN4	4.87017	4.75665	4.46064	4.55774	4.81531	4.67551	5.26543	5.13545	4.56868	4.92313	4.53651	4.47523	4.51594	5.29575	4.58455	4.0485	4.03374	4.46272	4.45018	4.95883
LOC100996681	3.74388	4.05507	4.38399	4.47763	4.55563	4.79151	4.42352	4.35287	4.5068	4.44721	4.40877	3.9205	3.89576	5.30311	3.93544	3.76582	3.99048	3.96973	4.06999	3.96595
HABP4	6.33008	5.53541	5.05145	5.49661	5.52869	5.05015	5.16333	5.54128	5.35118	4.95958	5.48435	5.37085	4.88191	6.22007	5.34558	5.51143	5.17506	5.01674	4.44892	5.20695
FAM124B	2.30277	2.62785	2.6215	1.96428	2.89933	3.12398	2.25753	2.30277	2.1341	2.48456	2.41676	2.69938	2.30277	2.53194	1.97375	2.80603	2.4691	2.33397	2.48817	1.99594
FTCDNL1	3.14765	3.99099	3.41357	3.19496	3.73742	3.28245	3.29709	3.13163	3.11551	3.94313	2.52364	3.29814	3.49453	2.92165	2.72976	2.966	2.89482	3.11551	3.67938	3.63988
GYPA	2.21655	2.0919	2.21542	2.43848	2.3882	2.81227	2.56038	2.67449	2.39003	2.80218	2.22579	2.5831	2.36577	3.98115	2.33605	2.38538	2.5017	2.58928	2.53978	2.61619
ACTL6B	3.06998	2.92683	3.27825	3.19183	3.26272	3.05816	4.63007	3.06912	2.50617	3.19183	3.09928	2.77091	2.59863	2.21337	2.50678	2.83733	2.85725	2.54712	2.62177	2.46979
BORCS6	4.69481	4.62251	4.36341	3.83505	4.62779	4.05118	4.59866	4.52936	4.10557	4.59866	4.20304	4.19561	4.29945	4.83802	4.13831	4.55091	3.54483	4.08491	4.33624	4.69243
JPH2	3.466	3.65179	4.12281	3.65277	3.47672	3.85178	4.13259	3.86772	3.79851	4.06999	3.75086	3.49876	3.39578	4.88609	3.58472	3.54395	3.45303	3.84898	3.44093	3.89629
SLC22A18AS	4.82728	5.25393	5.34243	5.40437	5.56859	5.7038	5.36289	5.4166	4.90524	6.1291	5.57208	5.25813	4.75041	5.3927	5.06917	4.59629	5.37488	5.28215	5.30172	4.87978
MATN3	2.29903	1.42243	1.86874	3.14101	1.55092	1.65644	1.85419	1.67664	1.78751	1.35658	1.54485	1.84289	1.68372	1.88747	1.45226	2.08224	1.58552	1.59803	1.54676	1.7586
KLK4	3.52196	3.75828	3.73529	3.16102	3.79799	3.24241	3.73376	3.85399	3.43342	3.77295	3.7934	3.38283	3.58126	4.37614	3.58237	3.61891	3.21886	3.55627	3.28868	3.26443
FGF22	2.84578	3.27961	3.68902	3.1413	2.9949	4.956	3.28094	3.52626	2.95921	3.09927	3.09185	2.62709	2.67366	3.52589	3.54818	2.94299	2.27503	2.64274	2.70931	2.80995
ATP6V0A1	6.04282	5.85469	5.80167	6.59719	6.69046	4.93843	6.69775	6.31217	5.56564	6.25921	6.05928	5.85469	5.85469	6.89819	5.77076	5.70909	6.00028	6.16062	6.15964	6.29216
DGCR12	2.81296	3.1984	3.40182	2.99717	3.68279	3.71292	4.07021	3.07611	2.97722	3.21935	3.25469	3.22307	2.98448	4.68742	2.72869	2.76385	2.63098	2.85501	3.59104	3.45634
ERV3-1	2.69544	2.12602	3.00355	2.70179	3.04648	3.4523	2.69544	3.25432	3.92978	3.1926	2.7434	2.44501	2.65354	3.72407	3.39557	2.99222	3.37245	3.56426	2.7543	2.7779
NKX1-1	4.04718	3.59214	3.9301	4.34443	4.37025	4.7527	3.88182	3.78783	3.56355	4.44721	3.94344	3.73927	3.7892	4.70152	3.25022	3.46494	3.85916	4.14654	3.83022	3.74936
P2RY6	4.04973	4.3521	3.92644	3.91493	5.0336	4.24009	4.4068	3.82807	3.80083	4.13974	3.32385	3.1664	3.7041	5.01766	3.82807	3.54523	3.48479	3.65507	4.22245	3.87468
MAST1	4.16644	4.06164	3.79913	3.85357	4.06629	4.48451	4.84378	4.31999	3.77733	4.44721	3.85267	3.7477	3.57105	4.56986	3.38388	3.81149	3.48262	3.8893	3.93881	3.68753
IL17B	4.13597	3.72382	3.68198	4.30587	4.1452	3.74121	3.74745	3.75506	4.35547	4.0035	4.091	3.62426	3.85246	4.6201	3.6968	3.67721	3.45032	3.91378	3.68198	4.00606
LINC01838	2.91409	2.50077	3.08366	2.83834	2.64168	4.55959	3.17442	3.11722	2.87488	3.16963	2.50729	2.82804	2.61975	3.59454	2.87743	3.11789	2.21155	2.7142	2.63703	2.90475
TAOK2	5.19582	4.25953	3.81561	4.33757	4.00905	4.68991	4.47585	4.24382	4.08169	4.4769	3.82114	4.09334	3.62856	4.72971	4.20559	3.88586	4.13753	3.84594	3.71055	3.67963
NOS3	3.12344	2.51733	3.17131	2.84135	3.24108	2.93197	2.88645	2.49421	2.12823	2.93594	2.83664	2.87884	2.35105	2.68103	2.27009	3.01531	3.09703	2.48009	3.27069	2.46979
DPP8	7.82268	8.39309	8.46766	8.87727	9.14555	6.55741	7.73304	8.53567	8.3104	8.45847	8.40115	8.81329	8.89141	7.16948	8.62803	8.93542	8.73531	8.57407	8.31614	9.04305
SPATA24	7.20806	7.1947	7.82998	7.18431	7.61073	9.57523	8.04188	7.80567	7.43254	8.33664	7.36022	7.70329	7.48598	8.95669	7.39021	7.34846	7.35124	7.59968	7.64261	7.43254
LOC101929528	2.96161	2.42388	2.68633	2.80821	2.33596	2.70203	2.6948	3.29269	3.18158	3.05574	2.57785	2.82606	2.28876	2.46938	2.87344	2.60053	2.46125	3.28984	2.9853	2.4451
ZNF486	3.89013	3.75383	4.00905	4.01105	4.1343	4.26162	4.18858	4.24382	4.09118	4.18692	4.73839	4.17327	4.22113	6.19376	4.03722	4.53551	4.34395	4.22844	4.69179	4.63052
CHRNB2	6.95541	6.70339	7.12623	7.02442	7.79415	6.73976	7.33751	7.42815	6.84782	7.43003	7.10423	6.79181	6.76404	9.11855	7.23009	7.01901	7.14028	6.81415	7.14238	7.28174
LILRB1	3.92475	3.80091	4.24896	4.30333	4.04145	4.2611	4.44463	4.33381	4.06999	4.65392	4.38473	3.76685	4.06999	5.4264	4.14872	3.6351	3.98505	4.137	4.55294	4.54907
NAGK	8.1805	6.92392	6.56727	7.14926	6.71138	6.98241	7.05707	7.04043	7.80824	6.53831	6.74865	6.73151	6.69967	5.59909	6.20055	6.41597	4.72778	6.47801	6.12315	6.72534
NAA11	3.06924	2.93788	2.99694	3.15771	3.12451	3.40021	3.48125	3.38822	2.76644	3.09566	2.82587	2.82201	2.62279	3.24437	2.85873	3.02855	3.4911	3.10147	2.82587	3.11253
ABHD8	3.81166	3.42218	3.68198	3.25919	4.00905	3.40021	4.23368	3.49238	3.18696	3.33432	3.42218	3.36435	3.16273	3.49816	2.96982	3.10771	3.03895	3.29446	3.09683	2.97722
COPS7B	6.44917	5.69854	6.25317	5.83932	5.76413	5.29157	5.56682	5.55686	5.88497	6.79009	5.1938	5.37813	5.70807	5.13173	5.74636	5.74796	6.03413	5.63687	5.88497	5.86812
LINC01555	2.8922	2.26786	2.6215	3.66422	4.30032	3.43128	2.6348	2.83492	3.11102	3.30508	3.30206	2.47458	2.85765	3.7532	2.62936	2.82176	3.02141	2.85067	3.03769	3.47645
LOC101929162	2.04788	1.76916	2.27163	2.50435	2.35079	2.29678	2.13939	2.07405	1.90799	1.84336	2.38635	1.95043	2.01816	3.05849	2.09463	1.97358	2.05989	2.60001	1.75756	2.27196
LINC01527	1.7488	1.60232	1.76916	1.58466	1.64707	1.74731	1.56153	1.45206	2.12678	1.83559	2.08473	1.81317	2.28351	2.91061	2.22559	2.71574	4.72909	2.69899	1.90384	1.69786
AGER	4.06195	2.84429	2.94441	2.63469	3.12657	3.3463	3.95027	2.71188	3.08386	3.63582	2.59473	2.82898	2.88931	3.45025	2.87344	2.82066	2.4394	2.70739	3.10253	2.74322
OPN1MW	2.33149	2.81573	2.34079	3.07545	2.80139	2.757	2.31499	2.32664	2.54347	2.92095	3.19303	2.21192	2.2159	3.77618	2.36941	2.42699	2.88114	1.94485	2.55691	2.0407
OPN1LW	2.33149	2.81573	2.34079	3.07545	2.80139	2.757	2.31499	2.32664	2.54347	2.92095	3.19303	2.21192	2.2159	3.77618	2.36941	2.42699	2.88114	1.94485	2.55691	2.0407
OPN1MW2	2.33149	2.81573	2.34079	3.07545	2.80139	2.757	2.31499	2.32664	2.54347	2.92095	3.19303	2.21192	2.2159	3.77618	2.36941	2.42699	2.88114	1.94485	2.55691	2.0407
OPN1MW3	2.33149	2.81573	2.34079	3.07545	2.80139	2.757	2.31499	2.32664	2.54347	2.92095	3.19303	2.21192	2.2159	3.77618	2.36941	2.42699	2.88114	1.94485	2.55691	2.0407
TRPV6	5.45313	4.71294	5.05053	4.52387	5.13125	5.14162	5.6108	5.29432	4.59903	6.18586	5.99449	4.54569	4.60647	6.29677	5.16725	5.05566	4.952	5.20192	5.51763	5.07875
CDK3	5.47698	4.58033	4.25599	4.10533	4.83745	4.83666	4.32944	4.71892	3.90484	4.472	4.24145	4.01865	4.04358	5.87009	4.1448	4.04135	4.09139	4.52349	3.96156	4.36998
TEN1-CDK3	5.47698	4.58033	4.25599	4.10533	4.83745	4.83666	4.32944	4.71892	3.90484	4.472	4.24145	4.01865	4.04358	5.87009	4.1448	4.04135	4.09139	4.52349	3.96156	4.36998
CAPN14	1.68338	1.76916	2.43295	2.17291	1.71576	2.38213	1.69679	1.88521	2.03498	2.18609	1.69715	1.81913	2.40171	1.94012	2.30578	1.99203	3.07722	1.81011	2.15141	1.52925
DCST1	3.44415	3.12719	3.47382	3.75535	4.00905	4.05211	3.84019	3.88543	3.64787	3.45003	3.41926	3.91284	3.07073	4.70939	3.39424	3.45003	3.55127	3.78765	3.71559	3.03447
LINC01362	1.82286	2.32181	2.10306	2.44345	2.50477	2.30981	2.43968	1.88084	2.13885	2.64617	2.21043	2.188	2.5984	3.19837	2.21265	1.98166	2.50667	2.51713	2.70349	2.21611
ESYT3	2.77657	1.88483	1.88747	1.9326	2.70788	1.94012	2.83155	2.80158	2.98855	2.2677	2.13599	1.53357	1.77887	2.80657	2.25917	1.80636	2.06414	1.81011	2.30448	1.91299
LOC285191	3.71389	3.56986	4.31336	4.25988	4.2025	4.01344	4.39426	4.15071	3.85916	4.39953	4.29717	3.92498	3.52512	4.76596	4.35788	4.00688	3.85916	3.98281	3.95777	4.08194
CNBD1	1.96861	1.96046	2.6215	2.08478	2.16357	2.32288	2.13514	2.49121	2.73895	2.46979	2.2877	1.95043	2.11328	4.0519	2.16559	2.11805	2.08478	2.35725	2.76481	2.26815
TRPC4AP	6.98576	6.84324	4.70518	5.58941	4.96369	5.44388	6.46354	5.50771	5.3706	5.39096	5.04543	5.18574	5.57158	4.91817	5.19624	5.22696	4.95722	4.99475	5.18557	5.06806
CLDN15	4.48675	4.50569	4.3755	4.96419	5.04202	4.25464	4.452	5.081	4.55789	5.17804	4.84264	4.50698	4.18199	5.32888	4.87824	4.50314	4.40517	4.28817	4.82786	5.09257
CCDC121	2.01733	2.20604	2.50553	2.22008	2.27968	2.2142	1.67185	2.24275	3.08713	2.20604	2.40526	3.68321	2.77596	2.13411	2.09614	3.07419	3.31643	2.66774	2.08098	2.73628
ZNF556	4.23675	4.22217	4.17931	3.27063	4.54766	4.66594	4.08731	4.80085	4.03242	4.82418	4.13712	3.88803	4.23673	4.40172	5.19581	4.66129	4.53057	4.05309	4.17454	4.34033
SPOCD1	2.92087	3.05651	3.21837	3.29112	2.8124	3.23135	3.20367	3.16661	3.20587	2.87521	3.42577	2.82031	2.98617	5.24518	3.0283	3.0008	3.43674	2.90528	3.39641	2.99271
F2	4.23593	3.75096	4.54307	3.97425	4.34644	4.14638	4.12738	4.36363	3.82456	4.30291	3.96707	3.87541	3.63811	4.84281	3.45209	4.09971	4.15613	3.3881	3.66822	4.18647
ZNF641	2.48389	2.30699	2.38128	2.8519	2.92929	2.79485	2.51851	2.17351	2.53164	3.08	2.91945	2.21263	2.53164	2.94745	2.29267	2.26395	2.23115	2.53353	2.78548	2.54403
CEACAM7	2.48947	2.36362	2.76926	2.83095	2.8103	2.54964	2.4883	2.78624	2.68819	2.77772	3.23765	2.44501	2.81621	4.36516	2.88535	2.43014	2.98208	2.48483	2.76193	2.71649
PDE1B	4.28916	3.72504	4.4168	4.09157	4.68606	4.56287	4.02181	3.93807	3.64787	4.34197	4.44593	3.9791	3.7041	4.87803	4.17084	3.98284	3.93182	4.10549	3.88209	4.50832
FAM83C	2.18246	2.06851	2.44923	2.68619	2.52475	2.44545	3.94532	2.25807	1.90756	2.55895	2.03975	2.27163	2.51302	2.71188	1.74568	1.74685	2.56593	2.95702	2.68599	1.90037
BMP5	2.8263	3.21217	3.42541	3.40495	2.78338	3.4058	3.20665	3.10706	2.69764	4.06264	3.12903	3.13294	2.33857	3.10706	2.90548	3.47286	3.12068	3.22447	2.93197	2.7583
SYN2	3.6456	3.17477	4.49806	3.28351	3.80687	3.93631	3.17477	4.02254	3.61248	4.99489	3.41953	2.99524	2.58308	2.95124	3.05797	3.125	3.19934	3.14675	2.96272	3.02092
NEUROD2	3.23775	2.7548	3.52715	3.20164	3.71777	3.41869	3.05083	3.61347	3.44924	3.43106	3.7502	3.41731	3.61107	4.9466	3.11169	3.09378	3.41169	3.9491	3.62791	3.2071
ZNF491	4.23593	3.81603	4.11236	4.44122	4.51373	3.81212	3.81895	3.81878	3.74873	4.1986	4.39875	3.85193	4.25422	5.00109	3.64468	3.76577	4.33697	3.76588	3.96263	4.29651
SNORA78	4.78688	4.73005	5.56497	5.5286	5.70647	4.96067	5.61671	5.53098	5.08664	6.00072	5.27815	4.85126	5.20076	5.49141	5.08446	4.8836	5.04539	5.15172	5.63816	5.22648
STPG4	2.99144	3.34996	2.8869	3.37398	3.93683	3.55444	3.25232	4.02995	2.94487	3.00665	2.70338	2.46938	3.04534	3.41321	3.18973	3.02925	3.51144	3.05203	3.60682	3.23422
SLC39A2	3.27884	3.41636	3.44592	3.08061	3.25919	3.25919	3.48125	3.5946	3.23896	3.62805	3.6745	3.36874	3.33156	3.85916	2.95029	3.01531	2.7548	3.33099	2.70711	2.94242
